,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
3356,19,19/08/2011,71.14,3.942,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.183129,7.806,FALSE
3357,19,26/08/2011,69.34,3.906,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.2136129,7.806,FALSE
3358,19,02/09/2011,69.27,3.879,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.2440968,7.806,FALSE
3359,19,09/09/2011,68.28,3.93,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.2745806,7.806,TRUE
3360,19,16/09/2011,62.76,3.937,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.3145,7.806,FALSE
3361,19,23/09/2011,61.32,3.899,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.367,7.806,FALSE
3362,19,30/09/2011,64.99,3.858,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.4195,7.806,FALSE
3363,19,07/10/2011,53.1,3.775,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.472,7.866,FALSE
3364,19,14/10/2011,61.86,3.744,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.5150968,7.866,FALSE
3365,19,21/10/2011,52.05,3.757,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.5017742,7.866,FALSE
3366,19,28/10/2011,46.49,3.757,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.4884516,7.866,FALSE
3367,19,04/11/2011,44.97,3.738,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,136.475129,7.866,FALSE
3368,19,11/11/2011,48.22,3.719,27064.58,16590.75,502.96,8568.62,6349.89,136.4618065,7.866,FALSE
3369,19,18/11/2011,48.21,3.717,10100.14,1785.29,92.36,978.96,7776.94,136.4666667,7.866,FALSE
3370,19,25/11/2011,42.75,3.689,1328.35,1436.52,88805.58,23.79,1869.98,136.4788,7.866,TRUE
3371,19,02/12/2011,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,FALSE
3372,19,09/12/2011,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,7.866,FALSE
3373,19,16/12/2011,37.07,3.611,5307.81,292.4,825,489.96,4799.18,136.5335161,7.866,FALSE
3374,19,23/12/2011,36.09,3.587,3124.45,475.86,1902.55,145.88,3248.83,136.5883871,7.866,FALSE
3375,19,30/12/2011,31.65,3.566,6234.22,50438.17,210.34,1457.96,2373.94,136.6432581,7.866,TRUE
3376,19,06/01/2012,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,7.943,FALSE
3377,19,13/01/2012,37.08,3.666,3504.09,11505.42,291.37,1698.88,5451.32,136.753,7.943,FALSE
3378,19,20/01/2012,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,136.8564194,7.943,FALSE
3379,19,27/01/2012,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,7.943,FALSE
3380,19,03/02/2012,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,FALSE
3381,19,10/02/2012,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,TRUE
3382,19,17/02/2012,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,137.2583103,7.943,FALSE
3383,19,24/02/2012,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,FALSE
3384,19,02/03/2012,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,FALSE
3385,19,09/03/2012,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,FALSE
3386,19,16/03/2012,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,7.943,FALSE
3387,19,23/03/2012,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,7.943,FALSE
3388,19,30/03/2012,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,137.7261935,7.943,FALSE
3389,19,06/04/2012,40.23,4.143,9337.26,3384.1765936323177,52.59,2949.23,5996.69,137.7970968,8.15,FALSE
3390,19,13/04/2012,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,137.868,8.15,FALSE
3391,19,20/04/2012,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,FALSE
3392,19,27/04/2012,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,8.15,FALSE
3393,19,04/05/2012,50.76,4.124,21028.84,532,122.17,7269.47,2609.22,138.0332,8.15,FALSE
3394,19,11/05/2012,55.33,4.055,10882.1,3384.1765936323177,30.22,1751.72,3236.51,138.0882667,8.15,FALSE
3395,19,18/05/2012,58.81,4.029,12613.98,3384.1765936323177,11.5,1705.28,3600.79,138.1065806,8.15,FALSE
3396,19,25/05/2012,67.79,3.979,10665.28,3384.1765936323177,1095.85,1053.96,2647.45,138.1101935,8.15,FALSE
3397,19,01/06/2012,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,FALSE
3398,19,08/06/2012,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,FALSE
3399,19,15/06/2012,68.19,3.786,9987.83,697,0.05,2837.84,4710.66,138.1295333,8.15,FALSE
3400,19,22/06/2012,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,8.15,FALSE
3401,19,29/06/2012,69.92,3.667,11993.32,535.4,1760.1001799058954,3736.21,3432.8,138.1962667,8.15,FALSE
3402,19,06/07/2012,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,FALSE
3403,19,13/07/2012,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,FALSE
3404,19,20/07/2012,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,FALSE
3405,19,27/07/2012,74.43,3.82,6705,282.26,5.43,4414.95,4550.07,138.2033871,8.193,FALSE
3406,19,03/08/2012,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,FALSE
3407,19,10/08/2012,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,FALSE
3408,19,17/08/2012,69.83,3.963,4512.6,370.35,11.11,2282.3,3764.75,138.1857097,8.193,FALSE
3409,19,24/08/2012,66.66,3.997,9087.86,237.03,102.63,5601.12,6738.74,138.2814516,8.193,FALSE
3410,19,31/08/2012,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,138.3771935,8.193,FALSE
3411,19,07/09/2012,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,TRUE
3412,19,14/09/2012,65.08,4.088,13667.97,3384.1765936323177,13.57,1166.93,7136.43,138.5673,8.193,FALSE
3413,19,21/09/2012,60.62,4.203,11030.97,147.55,13.5,1516.01,9152.78,138.6534,8.193,FALSE
3414,19,28/09/2012,56.81,4.158,2992.04,48.46,1760.1001799058954,2463.88,3732.36,138.7395,8.193,FALSE
3415,19,05/10/2012,59.86,4.151,6971.59,3384.1765936323177,10.96,3640.93,3827.33,138.8256,7.992,FALSE
3416,19,12/10/2012,48.29,4.186,2374.5,3384.1765936323177,7.25,919.32,6101,138.9117,7.992,FALSE
3417,19,19/10/2012,53.44,4.153,2948.25,3384.1765936323177,17.4,811.41,2017.49,138.8336129,7.992,FALSE
3418,19,26/10/2012,56.49,4.071,5430.75,90.07,1760.1001799058954,904.34,1665.77,138.7281613,7.992,FALSE
3419,19,02/11/2012,46.81,3.97,11686.96,18053.48,88.94,5484.5,3833.76,138.6227097,7.992,FALSE
3420,19,09/11/2012,36.61,3.947,10447.67,8347.01,63.02,555.28,5534.02,138.5172581,7.992,FALSE
3421,19,16/11/2012,45.1,3.942,13820.22,970.3,111.97,1378.34,7943.58,138.4473,7.992,FALSE
3422,19,23/11/2012,40.84,3.978,1805.13,0.02,115048.81,527.72,860.36,138.4246667,7.992,TRUE
3423,19,30/11/2012,34.69,3.966,6213.37,0.01,10583.66,291.77,7161.79,138.4020333,7.992,FALSE
3424,19,07/12/2012,43.1,3.92,9231.25,3384.1765936323177,366,2931.23,17257.64,138.3794,7.992,FALSE
3425,19,14/12/2012,37.84,3.869,8978.78,3384.1765936323177,80,1157.44,3218.38,138.3685484,7.992,FALSE
3426,19,21/12/2012,40.4,3.816,3694.82,3384.1765936323177,18.32,28.84,1312.46,138.4283871,7.992,FALSE
3427,19,28/12/2012,29.58,3.785,21811.57,40905.78,126.98,353.83,3784.77,138.4882258,7.992,TRUE
3428,19,04/01/2013,25.22,3.794,5497.5,38836.38,54.01,129.39,2633.63,138.5480645,8.036,FALSE
3429,19,11/01/2013,34.91,3.802,4034.6,20543.56,16.34,27.73,4608.97,138.6079032,8.036,FALSE
3430,19,18/01/2013,37.22,3.798,14539.28,6324.58,4.22,989.85,1548.86,138.6701613,8.036,FALSE
3431,19,25/01/2013,20.04,3.78,4518.34,3054.39,0.6,744.2,2105.49,138.7333871,8.036,FALSE
3432,19,01/02/2013,31.51,3.806,23355.16,2188.33,134.8,41847.94,1801,138.7966129,8.036,FALSE
3433,19,08/02/2013,22.82,3.945,84139.36,1876.35,236.42,60065.82,5586.91,138.8598387,8.036,TRUE
3434,19,15/02/2013,30.73,4.006,17577.61,2478.62,781.48,7469.45,9734.54,138.9004286,8.036,FALSE
3435,19,22/02/2013,24.1,4.045,12290.99,3768.15,6,3704.32,4787.66,138.8844286,8.036,FALSE
3436,19,01/03/2013,33.74,4.079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,FALSE
3437,19,08/03/2013,29.44,4.045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,FALSE
3438,19,15/03/2013,38.92,4.029,17887.06,3384.1765936323177,7.79,3853.63,1884.2,138.8597742,8.036,FALSE
3439,19,22/03/2013,28.07,3.999,11279.19,3384.1765936323177,1434.2,3264.83,2426.5,138.9254839,8.036,FALSE
3440,19,29/03/2013,36.39,3.983,11181.01,3384.1765936323177,1173.21,47.31,4608.74,138.9911935,8.036,FALSE
3441,19,05/04/2013,36.94,3.954,11969.09,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,FALSE
3442,19,12/04/2013,43.78,3.914,9112.91,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,FALSE
3443,19,19/04/2013,51.88,3.876,6224.83,127.42,71,248.23,1099.86,139.1226129,7.806,FALSE
3444,19,26/04/2013,47.33,3.806,1974.68,3384.1765936323177,159.67,161.14,2351.9,139.1226129,7.806,FALSE
3445,19,03/05/2013,59.08,3.775,14724.43,30.94,51.08,8229.62,1815.51,172.46080918276135,7.8268210387902695,FALSE
3446,19,10/05/2013,59.31,3.762,6830.01,326.7,168.62,2078.28,8838.24,172.46080918276135,7.8268210387902695,FALSE
3447,19,17/05/2013,52.54,3.79,11529.47,581.88,11.42,2496.68,5104.96,172.46080918276135,7.8268210387902695,FALSE
3448,19,24/05/2013,62.35,3.793,5889.93,595.88,1042.67,2355.77,3727,172.46080918276135,7.8268210387902695,FALSE
3449,19,31/05/2013,62.2,3.808,5101.84,534.57,728.91,98.54,2988.71,172.46080918276135,7.8268210387902695,FALSE
3450,19,07/06/2013,62.27,3.792,15573.25,1213.92,698.93,9775.28,5182.49,172.46080918276135,7.8268210387902695,FALSE
3451,19,14/06/2013,62.27,3.795,5819.8,1228.5,676.66,3187.16,3022.72,172.46080918276135,7.8268210387902695,FALSE
3452,19,21/06/2013,63.62,3.793,6249.72,1198.03,239.5,4795.65,7608.5,172.46080918276135,7.8268210387902695,FALSE
3453,19,28/06/2013,74.7,3.8,8789.89,2645.16,46.47,7281.65,3360.27,172.46080918276135,7.8268210387902695,FALSE
3454,19,05/07/2013,69.81,3.778,13423.83,6220.22,1150.97,11125.54,2406.94,172.46080918276135,7.8268210387902695,FALSE
3455,19,12/07/2013,74.12,3.791,8565.49,2641.12,92.79,4060.58,2207.45,172.46080918276135,7.8268210387902695,FALSE
3456,19,19/07/2013,79.15,3.913,2605.69,2086.65,598.5,722.01,1233.32,172.46080918276135,7.8268210387902695,FALSE
3457,19,26/07/2013,68.96,3.951,689.65,1568.71,30,84.91,1993.5,172.46080918276135,7.8268210387902695,FALSE
3458,20,05/02/2010,25.92,2.784,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.2471935,8.187,FALSE
3459,20,12/02/2010,22.12,2.773,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.3857472,8.187,TRUE
3460,20,19/02/2010,25.43,2.745,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4321004,8.187,FALSE
3461,20,26/02/2010,32.32,2.754,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4630869,8.187,FALSE
3462,20,05/03/2010,31.75,2.777,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4940734,8.187,FALSE
3463,20,12/03/2010,43.82,2.818,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.5250598,8.187,FALSE
3464,20,19/03/2010,47.32,2.844,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.3782258,8.187,FALSE
3465,20,26/03/2010,50.49,2.854,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.201755,8.187,FALSE
3466,20,02/04/2010,51,2.85,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.0252842,7.856,FALSE
3467,20,09/04/2010,65.1,2.869,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.8488134,7.856,FALSE
3468,20,16/04/2010,55.43,2.899,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.7307486,7.856,FALSE
3469,20,23/04/2010,50.65,2.902,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.6905586,7.856,FALSE
3470,20,30/04/2010,54.75,2.921,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.6503685,7.856,FALSE
3471,20,07/05/2010,66.74,2.966,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.6101784,7.856,FALSE
3472,20,14/05/2010,55.91,2.982,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.6133915,7.856,FALSE
3473,20,21/05/2010,60.38,2.958,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,203.8770235,7.856,FALSE
3474,20,28/05/2010,70.97,2.899,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.1406556,7.856,FALSE
3475,20,04/06/2010,72.52,2.847,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4042877,7.856,FALSE
3476,20,11/06/2010,67.32,2.809,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6679198,7.856,FALSE
3477,20,18/06/2010,72.62,2.78,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.670036,7.856,FALSE
3478,20,25/06/2010,75.17,2.808,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.5675459,7.856,FALSE
3479,20,02/07/2010,70.1,2.815,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4650559,7.527,FALSE
3480,20,09/07/2010,78.09,2.793,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.3625658,7.527,FALSE
3481,20,16/07/2010,75.14,2.783,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.3571656,7.527,FALSE
3482,20,23/07/2010,77.75,2.771,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.4812188,7.527,FALSE
3483,20,30/07/2010,76.03,2.781,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.605272,7.527,FALSE
3484,20,06/08/2010,74.57,2.784,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7293252,7.527,FALSE
3485,20,13/08/2010,75.98,2.805,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.8533784,7.527,FALSE
3486,20,20/08/2010,75.34,2.779,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.8217044,7.527,FALSE
3487,20,27/08/2010,70.51,2.755,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7900305,7.527,FALSE
3488,20,03/09/2010,75.5,2.715,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7583566,7.527,FALSE
3489,20,10/09/2010,65.02,2.699,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7266827,7.527,TRUE
3490,20,17/09/2010,65.28,2.706,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7513279,7.527,FALSE
3491,20,24/09/2010,69.37,2.713,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.8182126,7.527,FALSE
3492,20,01/10/2010,61.08,2.707,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.8850973,7.484,FALSE
3493,20,08/10/2010,51.5,2.764,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.951982,7.484,FALSE
3494,20,15/10/2010,59.17,2.868,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.0137637,7.484,FALSE
3495,20,22/10/2010,50.52,2.917,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.0627881,7.484,FALSE
3496,20,29/10/2010,57.56,2.921,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.1118126,7.484,FALSE
3497,20,05/11/2010,42.78,2.917,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.160837,7.484,FALSE
3498,20,12/11/2010,42.38,2.931,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.2098614,7.484,FALSE
3499,20,19/11/2010,45.88,3,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.0992811,7.484,FALSE
3500,20,26/11/2010,46.66,3.039,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.9621,7.484,TRUE
3501,20,03/12/2010,35.47,3.046,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.8249189,7.484,FALSE
3502,20,10/12/2010,24.27,3.109,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6877378,7.484,FALSE
3503,20,17/12/2010,24.07,3.14,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6321194,7.484,FALSE
3504,20,24/12/2010,25.17,3.141,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6376731,7.484,FALSE
3505,20,31/12/2010,28.85,3.179,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6432267,7.484,TRUE
3506,20,07/01/2011,31.43,3.193,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.6487803,7.343,FALSE
3507,20,14/01/2011,20.39,3.205,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,204.7026042,7.343,FALSE
3508,20,21/01/2011,27.43,3.229,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.0460497,7.343,FALSE
3509,20,28/01/2011,23.21,3.237,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.3894952,7.343,FALSE
3510,20,04/02/2011,28.58,3.231,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,205.7329407,7.343,FALSE
3511,20,11/02/2011,25.38,3.239,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,206.0763862,7.343,TRUE
3512,20,18/02/2011,42.95,3.245,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,206.3694701,7.343,FALSE
3513,20,25/02/2011,33.2,3.274,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,206.6424093,7.343,FALSE
3514,20,04/03/2011,37.33,3.433,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,206.9153485,7.343,FALSE
3515,20,11/03/2011,39.53,3.582,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,207.1882876,7.343,FALSE
3516,20,18/03/2011,44.8,3.631,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,207.4283845,7.343,FALSE
3517,20,25/03/2011,44.83,3.625,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,207.6553444,7.343,FALSE
3518,20,01/04/2011,32.43,3.638,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,207.8823043,7.287,FALSE
3519,20,08/04/2011,47.09,3.72,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.1092642,7.287,FALSE
3520,20,15/04/2011,55,3.821,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.3172811,7.287,FALSE
3521,20,22/04/2011,52.56,3.892,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.4779405,7.287,FALSE
3522,20,29/04/2011,62.97,3.962,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.6386,7.287,FALSE
3523,20,06/05/2011,53.41,4.046,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.7992595,7.287,FALSE
3524,20,13/05/2011,62.26,4.066,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.9599189,7.287,FALSE
3525,20,20/05/2011,59.01,4.062,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.7583165,7.287,FALSE
3526,20,27/05/2011,69.12,3.985,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.556714,7.287,FALSE
3527,20,03/06/2011,73.51,3.922,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.3551116,7.287,FALSE
3528,20,10/06/2011,73.64,3.881,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.1535092,7.287,FALSE
3529,20,17/06/2011,66.41,3.842,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.1265604,7.287,FALSE
3530,20,24/06/2011,72.4,3.804,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.2306018,7.287,FALSE
3531,20,01/07/2011,69.66,3.748,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.3346432,7.274,FALSE
3532,20,08/07/2011,74.69,3.711,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.4386847,7.274,FALSE
3533,20,15/07/2011,74.88,3.76,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.5309337,7.274,FALSE
3534,20,22/07/2011,78.89,3.811,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.5937018,7.274,FALSE
3535,20,29/07/2011,77.47,3.829,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.6564699,7.274,FALSE
3536,20,05/08/2011,77.8,3.842,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.719238,7.274,FALSE
3537,20,12/08/2011,73.52,3.812,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.7820061,7.274,FALSE
3538,20,19/08/2011,71.25,3.747,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.8424359,7.274,FALSE
3539,20,26/08/2011,70.15,3.704,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.902476,7.274,FALSE
3540,20,02/09/2011,70.82,3.703,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,208.9625161,7.274,FALSE
3541,20,09/09/2011,68.74,3.738,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,209.0225562,7.274,TRUE
3542,20,16/09/2011,64.02,3.742,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,209.1893892,7.274,FALSE
3543,20,23/09/2011,62.15,3.711,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,209.4986126,7.274,FALSE
3544,20,30/09/2011,63.44,3.645,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,209.807836,7.274,FALSE
3545,20,07/10/2011,52.42,3.583,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.1170595,7.082,FALSE
3546,20,14/10/2011,62.54,3.541,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.4027602,7.082,FALSE
3547,20,21/10/2011,53.69,3.57,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.5473252,7.082,FALSE
3548,20,28/10/2011,49.36,3.569,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.6918901,7.082,FALSE
3549,20,04/11/2011,43.88,3.551,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.8364551,7.082,FALSE
3550,20,11/11/2011,47.27,3.53,34348.14,11652.84,549.25,9606.11,5472.37,210.9810201,7.082,FALSE
3551,20,18/11/2011,49.3,3.53,4817.96,1673.96,658.55,1043.37,6545.16,211.1847207,7.082,FALSE
3552,20,25/11/2011,46.38,3.492,335.66,80,101378.79,64.46,2251.98,211.4120757,7.082,TRUE
3553,20,02/12/2011,46.32,3.452,10007.34,60,25959.98,6140.65,35675.62,211.6394306,7.082,FALSE
3554,20,09/12/2011,41.64,3.415,9458.19,81.5,791.04,5254.23,11447.14,211.8667856,7.082,FALSE
3555,20,16/12/2011,37.16,3.413,5488.56,217.03,1776.71,466.19,4535.27,212.0685039,7.082,FALSE
3556,20,23/12/2011,40.19,3.389,1483.17,80.15,2145.46,38.97,4180.29,212.2360401,7.082,FALSE
